Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,Credit_Score
28.0,18,30883.0,2311.0,6.0,5.0,8.0,3.0,10.0,9.0,6.0,2.0,1891.0,15.0,50.0,1.0,205.0,1.0
51.0,19,31151.0,2479.0,,3.0,9.0,3.0,4.0,10.0,4.0,3.0,62.0,15.0,42.0,5.0,397.0,1.0
26.0,20,81430.0,6652.0,6.0,6.0,10.0,1.0,18.0,16.0,3.0,2.0,794.0,32.0,48.0,3.0,330.0,1.0
35.0,17,104988.0,8711.0,8.0,7.0,1.0,0.0,19.0,9.0,3.0,3.0,87.0,16.0,0.0,6.0,892.0,0.0
31.0,16,7526.0,836.0,8.0,8.0,27.0,9.0,20.0,15.0,10.0,1.0,2526.0,1.0,49.0,1.0,289.0,1.0
25.0,24,8167.0,771.0,9.0,10.0,19.0,5.0,17.0,24.0,9.0,1.0,4335.0,7.0,23.0,1.0,314.0,1.0
33.0,20,55163.0,4869.0,9.0,9.0,28.0,6.0,18.0,16.0,10.0,1.0,4085.0,8.0,187.0,5.0,393.0,1.0
38.0,10,37062.0,3211.0,8.0,8.0,31.0,6.0,14.0,11.0,6.0,2.0,2277.0,6.0,165.0,5.0,306.0,1.0
20.0,4,16397.0,1113.0,2.0,1.0,1.0,1.0,10.0,1.0,2.0,3.0,804.0,32.0,6.0,1.0,249.0,2.0
22.0,4,15116.0,1005.0,5.0,2.0,10.0,6.0,16.0,12.0,5.0,2.0,391.0,15.0,75.0,2.0,210.0,1.0
45.0,12,36479.0,3241.0,1.0,7.0,7.0,2.0,7.0,3.0,1.0,3.0,719.0,30.0,44.0,3.0,313.0,1.0
23.0,19,14114.0,1155.0,8.0,5.0,5.0,5.0,14.0,18.0,7.0,2.0,1453.0,0.0,53.0,1.0,229.0,1.0
30.0,22,34336.0,2660.0,7.0,4.0,8.0,3.0,6.0,8.0,0.0,2.0,604.0,25.0,55.0,2.0,367.0,1.0
16.0,4,35603.0,2869.0,6.0,6.0,30.0,7.0,17.0,22.0,10.0,1.0,4041.0,1.0,124.0,5.0,329.0,1.0
17.0,10,20736.0,1618.0,10.0,6.0,17.0,9.0,16.0,19.0,7.0,1.0,3072.0,13.0,81.0,1.0,267.0,1.0
21.0,23,51333.0,3981.0,8.0,7.0,20.0,5.0,25.0,0.0,14.0,1.0,2457.0,17.0,163.0,4.0,405.0,0.0
24.0,26,35366.0,2816.0,9.0,5.0,29.0,8.0,24.0,21.0,6.0,1.0,4456.0,0.0,140.0,5.0,347.0,1.0
36.0,27,29216.0,2411.0,8.0,9.0,22.0,7.0,22.0,23.0,12.0,1.0,4010.0,0.0,92.0,6.0,339.0,1.0
42.0,21,107451.0,9204.0,,5.0,11.0,1.0,8.0,10.0,1.0,3.0,671.0,26.0,68.0,5.0,865.0,2.0
16.0,17,58820.0,4763.0,8.0,9.0,24.0,8.0,19.0,29.0,7.0,1.0,3984.0,9.0,280.0,5.0,277.0,0.0
40.0,26,68110.0,5469.0,5.0,7.0,9.0,3.0,15.0,19.0,1.0,2.0,147.0,30.0,102.0,6.0,546.0,1.0
15.0,21,10190.0,845.0,8.0,7.0,11.0,5.0,14.0,13.0,6.0,2.0,962.0,7.0,22.0,1.0,264.0,1.0
36.0,23,30296.0,2732.0,10.0,8.0,22.0,6.0,21.0,4.0,10.0,1.0,2851.0,0.0,124.0,1.0,105.0,0.0
16.0,10,20606.0,1897.0,6.0,6.0,13.0,1.0,10.0,13.0,6.0,2.0,160.0,27.0,10.0,3.0,356.0,1.0
40.0,27,28079.0,2103.0,3.0,3.0,20.0,3.0,19.0,0.0,3.0,2.0,577.0,21.0,58.0,5.0,368.0,1.0
36.0,10,42052.0,3790.0,7.0,7.0,8.0,3.0,17.0,12.0,8.0,2.0,444.0,13.0,66.0,5.0,469.0,1.0
53.0,12,17329.0,1167.0,,4.0,5.0,3.0,8.0,16.0,1.0,3.0,126.0,25.0,24.0,4.0,300.0,2.0
40.0,18,26738.0,2058.0,7.0,6.0,20.0,6.0,13.0,18.0,7.0,2.0,828.0,6.0,86.0,6.0,342.0,1.0
50.0,23,89666.0,7309.0,6.0,6.0,12.0,4.0,20.0,9.0,3.0,2.0,1155.0,26.0,174.0,5.0,652.0,1.0
31.0,27,15528.0,1340.0,7.0,8.0,21.0,7.0,16.0,8.0,10.0,1.0,3025.0,7.0,66.0,4.0,253.0,0.0
21.0,20,59102.0,4975.0,8.0,8.0,34.0,7.0,25.0,15.0,11.0,1.0,3847.0,6.0,284.0,5.0,391.0,0.0
52.0,10,35659.0,3074.0,2.0,4.0,1.0,0.0,5.0,11.0,2.0,3.0,665.0,30.0,0.0,2.0,421.0,2.0
25.0,19,58089.0,4835.0,8.0,6.0,25.0,7.0,23.0,17.0,7.0,,2504.0,1.0,311.0,2.0,182.0,0.0
53.0,15,35554.0,3096.0,2.0,7.0,9.0,4.0,1.0,7.0,2.0,3.0,89.0,31.0,76.0,5.0,402.0,0.0
43.0,13,132986.0,11019.0,4.0,6.0,9.0,0.0,0.0,3.0,0.0,3.0,309.0,20.0,0.0,5.0,912.0,1.0
39.0,16,17235.0,1693.0,,1.0,1.0,1.0,10.0,11.0,2.0,3.0,506.0,25.0,13.0,1.0,327.0,2.0
43.0,12,10418.0,672.0,7.0,5.0,28.0,6.0,23.0,7.0,11.0,1.0,2484.0,14.0,62.0,1.0,281.0,0.0
18.0,18,58564.0,4752.0,5.0,7.0,24.0,3.0,18.0,19.0,11.0,2.0,2044.0,9.0,102.0,1.0,443.0,0.0
14.0,18,23646.0,1752.0,4.0,3.0,14.0,6.0,13.0,12.0,4.0,2.0,1388.0,13.0,108.0,6.0,280.0,1.0
18.0,26,37353.0,2926.0,6.0,9.0,34.0,8.0,15.0,18.0,11.0,1.0,3459.0,3.0,172.0,6.0,336.0,1.0
35.0,18,14252.0,1434.0,8.0,8.0,22.0,6.0,25.0,8.0,8.0,1.0,2649.0,0.0,62.0,2.0,297.0,0.0
35.0,13,20915.0,1533.0,9.0,8.0,21.0,2.0,16.0,10.0,6.0,1.0,2186.0,10.0,34.0,1.0,324.0,1.0
39.0,26,32446.0,2722.0,8.0,6.0,11.0,1.0,8.0,5.0,2.0,2.0,395.0,32.0,18.0,1.0,354.0,1.0
27.0,10,22846.0,2166.0,7.0,3.0,5.0,3.0,8.0,19.0,2.0,2.0,1374.0,21.0,44.0,5.0,387.0,1.0
16.0,19,48356.0,4233.0,3.0,4.0,16.0,2.0,10.0,17.0,8.0,2.0,1323.0,15.0,45.0,5.0,469.0,1.0
15.0,21,17271.0,1496.0,9.0,6.0,23.0,6.0,25.0,6.0,9.0,1.0,2594.0,15.0,56.0,1.0,325.0,0.0
32.0,23,54378.0,4369.0,6.0,10.0,15.0,5.0,28.0,1.0,6.0,1.0,1482.0,16.0,153.0,5.0,352.0,0.0
28.0,13,60177.0,5093.0,7.0,6.0,11.0,3.0,19.0,17.0,3.0,2.0,765.0,20.0,142.0,5.0,494.0,1.0
50.0,17,30373.0,2495.0,3.0,5.0,4.0,3.0,9.0,11.0,1.0,3.0,791.0,0.0,55.0,1.0,392.0,1.0
34.0,27,10392.0,1127.0,3.0,9.0,28.0,3.0,9.0,15.0,8.0,2.0,2684.0,15.0,17.0,1.0,287.0,0.0
38.0,15,13300.0,1183.0,4.0,3.0,14.0,3.0,8.0,7.0,1.0,2.0,367.0,25.0,18.0,1.0,258.0,1.0
24.0,23,14839.0,1147.0,3.0,2.0,10.0,2.0,7.0,8.0,3.0,3.0,1408.0,29.0,13.0,1.0,332.0,2.0
23.0,24,15937.0,1144.0,9.0,9.0,33.0,3.0,22.0,14.0,267.0,1.0,2432.0,12.0,38.0,1.0,307.0,0.0
22.0,22,71903.0,5739.0,8.0,4.0,13.0,5.0,11.0,9.0,5.0,2.0,541.0,15.0,166.0,5.0,568.0,1.0
49.0,21,73119.0,6239.0,4.0,3.0,5.0,4.0,3.0,1.0,0.0,3.0,1194.0,25.0,181.0,3.0,408.0,1.0
22.0,24,14584.0,959.0,4.0,6.0,4.0,3.0,12.0,10.0,1.0,2.0,883.0,30.0,24.0,1.0,252.0,1.0
41.0,22,69712.0,5841.0,8.0,7.0,5.0,5.0,19.0,16.0,6.0,2.0,1638.0,0.0,275.0,6.0,420.0,1.0
55.0,21,134328.0,11330.0,2.0,4.0,8.0,0.0,5.0,3.0,2.0,3.0,579.0,0.0,0.0,5.0,1195.0,1.0
45.0,12,69577.0,5882.0,5.0,6.0,3.0,3.0,5.0,4.0,1.0,3.0,491.0,18.0,135.0,1.0,364.0,0.0
49.0,23,90674.0,7318.0,4.0,1.0,4.0,1.0,9.0,10.0,1.0,3.0,29.0,17.0,43.0,2.0,385.0,2.0
56.0,21,99166.0,8305.0,1.0,7.0,7.0,0.0,8.0,7.0,3.0,3.0,1115.0,27.0,0.0,4.0,770.0,2.0
38.0,13,17610.0,1391.0,9.0,9.0,16.0,9.0,22.0,2.0,8.0,1.0,1798.0,19.0,66.0,1.0,226.0,1.0
45.0,12,109061.0,9156.0,8.0,4.0,13.0,4.0,10.0,18.0,9.0,2.0,990.0,16.0,273.0,5.0,648.0,0.0
31.0,23,62859.0,5414.0,9.0,9.0,29.0,7.0,25.0,4.0,7.0,1.0,1634.0,18.0,242.0,4.0,273.0,1.0
34.0,23,125047.0,10682.0,2.0,5.0,9.0,0.0,4.0,7.0,0.0,3.0,1223.0,26.0,0.0,6.0,1210.0,1.0
34.0,16,21709.0,2078.0,3.0,4.0,8.0,0.0,0.0,11.0,3.0,3.0,1047.0,24.0,0.0,4.0,371.0,2.0
37.0,20,59759.0,5062.0,10.0,6.0,19.0,6.0,18.0,23.0,9.0,1.0,3676.0,1.0,243.0,3.0,222.0,1.0
14.0,10,16295.0,1282.0,10.0,10.0,27.0,4.0,15.0,19.0,6.0,2.0,2216.0,5.0,41.0,1.0,207.0,0.0
26.0,23,30377.0,2797.0,6.0,5.0,10.0,1.0,15.0,7.0,2.0,2.0,1435.0,29.0,17.0,5.0,420.0,1.0
34.0,20,14461.0,1010.0,10.0,8.0,33.0,6.0,17.0,18.0,9.0,1.0,2566.0,8.0,41.0,1.0,288.0,1.0
48.0,16,129417.0,10857.0,,7.0,10.0,2.0,0.0,0.0,2.0,3.0,788.0,23.0,112.0,4.0,499.0,1.0
18.0,10,76079.0,6462.0,,5.0,3.0,4.0,0.0,10.0,3.0,3.0,731.0,24.0,136.0,4.0,376.0,1.0
33.0,23,10333.0,657.0,3.0,6.0,20.0,4.0,15.0,11.0,8.0,2.0,70.0,10.0,21.0,2.0,271.0,1.0
26.0,17,9029.0,938.0,7.0,6.0,29.0,3.0,19.0,16.0,10.0,2.0,2243.0,17.0,15.0,1.0,246.0,0.0
18.0,18,11687.0,1212.0,3.0,4.0,11.0,3.0,20.0,17.0,6.0,2.0,991.0,10.0,18.0,1.0,296.0,1.0
19.0,24,79284.0,6426.0,8.0,5.0,15.0,7.0,25.0,23.0,12.0,1.0,2761.0,1.0,374.0,2.0,309.0,0.0
41.0,21,21302.0,1799.0,8.0,3.0,15.0,3.0,18.0,17.0,4.0,2.0,481.0,32.0,48.0,5.0,334.0,1.0
30.0,24,9623.0,960.0,7.0,9.0,28.0,5.0,15.0,5.0,11.0,1.0,1693.0,17.0,26.0,5.0,307.0,1.0
22.0,24,14856.0,1473.0,4.0,2.0,10.0,1.0,7.0,5.0,1.0,3.0,1456.0,25.0,6.0,4.0,313.0,2.0
20.0,21,34253.0,3025.0,3.0,9.0,25.0,6.0,12.0,9.0,12.0,2.0,1485.0,18.0,133.0,5.0,343.0,1.0
50.0,17,88221.0,7113.0,7.0,5.0,12.0,0.0,15.0,14.0,3.0,2.0,988.0,26.0,0.0,6.0,890.0,1.0
32.0,13,135107.0,11276.0,6.0,4.0,12.0,3.0,14.0,7.0,3.0,2.0,763.0,24.0,193.0,6.0,1067.0,1.0
16.0,20,19930.0,1708.0,7.0,6.0,16.0,5.0,17.0,9.0,11.0,1.0,4417.0,14.0,56.0,1.0,175.0,1.0
20.0,18,29908.0,2536.0,1.0,4.0,5.0,4.0,9.0,10.0,3.0,3.0,1179.0,19.0,54.0,3.0,309.0,2.0
24.0,4,15881.0,1169.0,8.0,6.0,34.0,7.0,20.0,22.0,12.0,1.0,3614.0,6.0,67.0,1.0,268.0,0.0
33.0,24,17912.0,1665.0,9.0,5.0,25.0,7.0,23.0,16.0,7.0,1.0,2822.0,6.0,57.0,6.0,307.0,0.0
34.0,20,57744.0,4824.0,4.0,6.0,9.0,4.0,10.0,7.0,2.0,3.0,674.0,22.0,189.0,4.0,312.0,1.0
24.0,16,14886.0,1379.0,6.0,7.0,20.0,2.0,25.0,13.0,10.0,1.0,2489.0,12.0,17.0,1.0,287.0,0.0
17.0,16,33890.0,2557.0,8.0,4.0,12.0,2.0,18.0,11.0,5.0,2.0,1289.0,27.0,31.0,1.0,221.0,1.0
40.0,10,56911.0,4474.0,9.0,9.0,34.0,7.0,16.0,29.0,10.0,1.0,4792.0,0.0,285.0,5.0,276.0,1.0
53.0,12,15617.0,1579.0,,2.0,1.0,3.0,0.0,0.0,1.0,3.0,258.0,24.0,26.0,1.0,367.0,1.0
48.0,18,22978.0,1954.0,3.0,7.0,9.0,0.0,16.0,11.0,0.0,2.0,904.0,21.0,0.0,3.0,372.0,1.0
47.0,21,28199.0,2090.0,3.0,3.0,3.0,4.0,6.0,3.0,4.0,3.0,500.0,16.0,85.0,4.0,325.0,1.0
43.0,10,80415.0,6472.0,6.0,7.0,16.0,6.0,17.0,14.0,4.0,2.0,1309.0,0.0,269.0,6.0,570.0,1.0
31.0,20,17004.0,1231.0,10.0,10.0,18.0,2.0,16.0,3.0,8.0,1.0,1261.0,12.0,25.0,1.0,299.0,1.0
52.0,19,57856.0,4605.0,8.0,7.0,17.0,3.0,16.0,1.0,0.0,2.0,853.0,30.0,139.0,4.0,354.0,1.0
47.0,27,112938.0,9562.0,2.0,7.0,9.0,1.0,7.0,9.0,0.0,3.0,1398.0,26.0,91.0,3.0,614.0,1.0
40.0,23,22195.0,2021.0,,4.0,4.0,0.0,10.0,-2.0,2.0,3.0,1378.0,18.0,0.0,5.0,429.0,2.0
43.0,21,29170.0,2588.0,,6.0,8.0,2.0,9.0,7.0,0.0,3.0,1181.0,21.0,32.0,2.0,410.0,1.0
54.0,27,27316.0,1985.0,3.0,3.0,20.0,3.0,18.0,10.0,8.0,2.0,761.0,26.0,56.0,1.0,297.0,1.0
46.0,15,37731.0,3206.0,1.0,6.0,6.0,0.0,8.0,9.0,5.0,3.0,1204.0,20.0,0.0,3.0,337.0,1.0
45.0,16,36403.0,3012.0,6.0,5.0,17.0,6.0,8.0,12.0,7.0,2.0,524.0,15.0,133.0,4.0,291.0,1.0
27.0,19,60485.0,5179.0,9.0,7.0,15.0,8.0,21.0,5.0,15.0,1.0,1746.0,14.0,297.0,6.0,398.0,0.0
51.0,20,111295.0,9209.0,3.0,4.0,18.0,1.0,15.0,6.0,3.0,2.0,460.0,23.0,60.0,5.0,829.0,1.0
32.0,26,18848.0,1364.0,3.0,6.0,10.0,0.0,7.0,7.0,4.0,3.0,159.0,28.0,0.0,4.0,330.0,1.0
42.0,18,19331.0,1417.0,6.0,7.0,27.0,2.0,17.0,8.0,8.0,2.0,1268.0,8.0,21.0,1.0,274.0,0.0
52.0,10,12997.0,1211.0,3.0,5.0,15.0,3.0,20.0,5.0,3.0,2.0,286.0,26.0,18.0,6.0,314.0,1.0
32.0,21,44390.0,3586.0,4.0,6.0,12.0,6.0,15.0,15.0,6.0,2.0,24.0,17.0,153.0,1.0,266.0,1.0
20.0,15,49136.0,4082.0,6.0,4.0,12.0,6.0,13.0,9.0,11.0,2.0,1933.0,12.0,184.0,6.0,383.0,1.0
30.0,20,143469.0,11690.0,4.0,3.0,10.0,0.0,19.0,7.0,5.0,2.0,790.0,26.0,0.0,4.0,877.0,1.0
36.0,22,7681.0,855.0,9.0,6.0,28.0,6.0,24.0,27.0,8.0,1.0,2678.0,13.0,31.0,2.0,304.0,1.0
35.0,27,174826.0,,5.0,7.0,11.0,2.0,8.0,11.0,0.0,3.0,819.0,28.0,279.0,2.0,165.0,0.0
27.0,15,45783.0,3643.0,7.0,7.0,18.0,0.0,15.0,10.0,2.0,2.0,608.0,0.0,0.0,2.0,376.0,1.0
29.0,17,15656.0,1557.0,8.0,10.0,18.0,6.0,16.0,0.0,9.0,1.0,1997.0,13.0,42.0,2.0,285.0,0.0
22.0,4,22157.0,1834.0,6.0,6.0,19.0,4.0,11.0,8.0,8.0,2.0,1345.0,12.0,64.0,1.0,254.0,1.0
43.0,4,87745.0,7166.0,,1.0,2.0,0.0,2.0,11.0,1.0,3.0,207.0,20.0,0.0,6.0,831.0,2.0
53.0,16,21553.0,2065.0,4.0,5.0,12.0,4.0,11.0,6.0,1.0,3.0,1187.0,31.0,61.0,3.0,342.0,1.0
29.0,24,65929.0,5649.0,6.0,5.0,18.0,2.0,8.0,17.0,12.0,2.0,1329.0,20.0,64.0,5.0,660.0,1.0
31.0,15,159319.0,13040.0,5.0,7.0,1.0,1.0,6.0,1.0,3.0,3.0,104.0,16.0,115.0,6.0,1226.0,1.0
47.0,23,70164.0,5975.0,5.0,5.0,13.0,0.0,20.0,11.0,2.0,2.0,1471.0,21.0,0.0,6.0,749.0,1.0
25.0,18,16665.0,1311.0,6.0,7.0,21.0,4.0,12.0,7.0,7.0,2.0,2679.0,18.0,41.0,3.0,267.0,0.0
18.0,10,16500.0,1528.0,3.0,6.0,12.0,1.0,8.0,8.0,2.0,3.0,185.0,24.0,6.0,2.0,311.0,0.0
36.0,20,20802.0,1487.0,6.0,7.0,7.0,4.0,19.0,11.0,8.0,2.0,2404.0,12.0,47.0,2.0,276.0,1.0
34.0,26,19433.0,1682.0,6.0,7.0,33.0,6.0,17.0,22.0,8.0,1.0,3596.0,6.0,71.0,5.0,326.0,0.0
30.0,24,39141.0,3134.0,5.0,3.0,3.0,3.0,5.0,8.0,4.0,3.0,1226.0,30.0,58.0,3.0,388.0,1.0
19.0,24,52797.0,4352.0,10.0,6.0,33.0,5.0,18.0,19.0,6.0,1.0,2563.0,6.0,209.0,2.0,189.0,0.0
55.0,21,88044.0,7073.0,5.0,4.0,5.0,0.0,2.0,10.0,2.0,3.0,344.0,32.0,0.0,6.0,846.0,0.0
33.0,12,38364.0,2901.0,7.0,10.0,26.0,4.0,11.0,11.0,9.0,2.0,2661.0,8.0,118.0,5.0,301.0,0.0
45.0,20,33929.0,2649.0,3.0,5.0,17.0,4.0,10.0,5.0,4.0,2.0,1219.0,24.0,89.0,1.0,236.0,1.0
32.0,13,60371.0,5006.0,7.0,9.0,21.0,8.0,23.0,27.0,9.0,1.0,4106.0,2.0,393.0,6.0,229.0,0.0
39.0,15,19609.0,1531.0,9.0,7.0,23.0,8.0,21.0,18.0,12.0,1.0,4186.0,5.0,230.0,5.0,293.0,1.0
55.0,22,130688.0,11134.0,,2.0,2.0,0.0,6.0,4.0,5.0,3.0,466.0,16.0,0.0,5.0,951.0,2.0
44.0,23,18702.0,1736.0,4.0,4.0,10.0,3.0,17.0,14.0,6.0,2.0,2576.0,5.0,42.0,1.0,273.0,1.0
36.0,20,45595.0,3543.0,8.0,10.0,27.0,6.0,23.0,26.0,8.0,1.0,2723.0,13.0,137.0,5.0,324.0,0.0
32.0,17,169229.0,,2.0,4.0,11.0,4.0,4.0,3.0,3.0,3.0,708.0,0.0,305.0,2.0,582.0,2.0
40.0,16,17573.0,1545.0,3.0,2.0,12.0,4.0,5.0,7.0,4.0,3.0,429.0,32.0,38.0,4.0,306.0,2.0
26.0,20,81462.0,7048.0,6.0,7.0,19.0,4.0,15.0,11.0,7.0,2.0,1200.0,30.0,165.0,2.0,196.0,1.0
37.0,20,30111.0,2743.0,7.0,5.0,15.0,9.0,17.0,6.0,10.0,1.0,3075.0,3.0,140.0,1.0,106.0,0.0
41.0,18,19078.0,1867.0,9.0,9.0,28.0,5.0,22.0,5.0,11.0,1.0,1367.0,11.0,44.0,5.0,324.0,1.0
43.0,15,40881.0,3323.0,8.0,10.0,33.0,5.0,16.0,13.0,8.0,2.0,1693.0,5.0,94.0,1.0,188.0,1.0
37.0,24,14829.0,1033.0,4.0,4.0,12.0,2.0,17.0,7.0,7.0,2.0,300.0,18.0,17.0,1.0,329.0,1.0
28.0,17,43115.0,3806.0,4.0,4.0,6.0,4.0,10.0,14.0,0.0,3.0,746.0,16.0,118.0,2.0,372.0,2.0
33.0,27,107688.0,9252.0,5.0,3.0,13.0,4.0,12.0,17.0,6.0,2.0,670.0,21.0,191.0,4.0,620.0,1.0
40.0,15,58372.0,5067.0,7.0,9.0,18.0,5.0,17.0,23.0,10.0,1.0,3267.0,12.0,178.0,6.0,475.0,1.0
53.0,16,165671.0,,3.0,4.0,11.0,0.0,4.0,5.0,4.0,3.0,52.0,28.0,0.0,3.0,853.0,1.0
15.0,26,46679.0,4108.0,5.0,4.0,8.0,3.0,22.0,11.0,6.0,2.0,629.0,5.0,74.0,6.0,531.0,1.0
20.0,27,115736.0,9541.0,8.0,3.0,8.0,3.0,11.0,19.0,7.0,2.0,296.0,24.0,255.0,4.0,342.0,1.0
16.0,18,53451.0,4397.0,8.0,10.0,34.0,7.0,23.0,6.0,10.0,1.0,4431.0,8.0,225.0,4.0,342.0,0.0
21.0,12,95596.0,8205.0,,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1028.0,0.0,200.0,6.0,774.0,2.0
22.0,16,40287.0,3280.0,4.0,3.0,11.0,2.0,6.0,1.0,0.0,3.0,1298.0,30.0,39.0,4.0,397.0,1.0
50.0,27,12766.0,1206.0,3.0,4.0,13.0,3.0,14.0,10.0,0.0,2.0,1415.0,31.0,27.0,1.0,323.0,1.0
34.0,16,144497.0,11813.0,6.0,6.0,16.0,3.0,20.0,3.0,4.0,2.0,50.0,25.0,192.0,1.0,486.0,1.0
47.0,16,46449.0,4081.0,3.0,5.0,18.0,3.0,16.0,2.0,4.0,2.0,1164.0,32.0,95.0,1.0,334.0,1.0
41.0,21,20028.0,1728.0,4.0,5.0,8.0,2.0,19.0,8.0,4.0,2.0,528.0,11.0,26.0,1.0,293.0,1.0
20.0,19,113826.0,9262.0,3.0,1.0,6.0,4.0,4.0,0.0,3.0,3.0,304.0,0.0,293.0,2.0,194.0,1.0
44.0,27,36637.0,3069.0,7.0,6.0,15.0,2.0,20.0,11.0,2.0,2.0,68.0,27.0,50.0,3.0,345.0,1.0
43.0,13,79172.0,6389.0,8.0,4.0,14.0,5.0,17.0,15.0,8.0,2.0,2519.0,0.0,170.0,6.0,631.0,0.0
34.0,18,32434.0,2601.0,7.0,5.0,33.0,2.0,14.0,11.0,11.0,2.0,2620.0,9.0,52.0,4.0,404.0,0.0
53.0,22,98495.0,8133.0,5.0,5.0,14.0,1.0,8.0,7.0,3.0,2.0,1362.0,30.0,60.0,5.0,805.0,1.0
16.0,20,8963.0,783.0,7.0,10.0,27.0,9.0,17.0,25.0,9.0,1.0,3952.0,11.0,52.0,2.0,264.0,0.0
35.0,12,125062.0,10250.0,5.0,3.0,11.0,1.0,7.0,10.0,4.0,3.0,1424.0,20.0,73.0,2.0,720.0,1.0
29.0,27,95295.0,7943.0,6.0,6.0,3.0,0.0,20.0,11.0,1.0,3.0,406.0,24.0,0.0,3.0,611.0,0.0
43.0,21,142204.0,12141.0,6.0,7.0,17.0,4.0,11.0,1.0,3.0,2.0,1259.0,0.0,250.0,2.0,300.0,1.0
26.0,26,29441.0,2192.0,8.0,6.0,23.0,7.0,18.0,3.0,7.0,1.0,3727.0,11.0,111.0,5.0,293.0,0.0
18.0,10,67503.0,5542.0,7.0,5.0,18.0,1.0,17.0,9.0,1.0,2.0,323.0,18.0,36.0,2.0,582.0,1.0
36.0,4,93890.0,7717.0,7.0,6.0,5.0,4.0,12.0,7.0,8.0,2.0,877.0,0.0,233.0,3.0,561.0,1.0
19.0,10,164027.0,13711.0,5.0,5.0,6.0,4.0,4.0,3.0,5.0,3.0,52.0,17.0,428.0,6.0,910.0,1.0
47.0,17,85368.0,6889.0,2.0,3.0,9.0,4.0,7.0,11.0,3.0,3.0,840.0,31.0,159.0,4.0,424.0,2.0
31.0,13,83311.0,7081.0,10.0,7.0,27.0,8.0,19.0,21.0,8.0,1.0,3729.0,13.0,474.0,4.0,275.0,0.0
18.0,23,108818.0,9177.0,6.0,5.0,4.0,3.0,19.0,4.0,2.0,3.0,1210.0,21.0,207.0,6.0,732.0,2.0
18.0,27,121041.0,10359.0,3.0,7.0,8.0,3.0,8.0,4.0,3.0,3.0,1036.0,31.0,197.0,2.0,770.0,0.0
20.0,19,52410.0,4479.0,3.0,4.0,6.0,4.0,16.0,8.0,3.0,2.0,361.0,0.0,92.0,2.0,405.0,1.0
33.0,17,31019.0,2427.0,6.0,4.0,7.0,4.0,20.0,13.0,6.0,2.0,727.0,6.0,72.0,1.0,371.0,1.0
34.0,22,144446.0,11874.0,5.0,3.0,10.0,2.0,13.0,7.0,3.0,2.0,1098.0,32.0,176.0,1.0,572.0,1.0
33.0,24,35286.0,2929.0,6.0,9.0,24.0,2.0,22.0,13.0,12.0,1.0,1609.0,6.0,34.0,5.0,474.0,1.0
24.0,27,58233.0,4702.0,7.0,3.0,9.0,3.0,9.0,10.0,0.0,2.0,544.0,30.0,97.0,5.0,518.0,1.0
30.0,26,14878.0,1328.0,4.0,5.0,16.0,1.0,12.0,10.0,0.0,2.0,735.0,15.0,10.0,4.0,300.0,1.0
28.0,24,122490.0,10090.0,1.0,2.0,8.0,0.0,12.0,0.0,2.0,3.0,874.0,31.0,0.0,6.0,1044.0,2.0
22.0,26,37968.0,3190.0,2.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,745.0,18.0,65.0,1.0,141.0,1.0
25.0,26,15985.0,1083.0,6.0,7.0,29.0,7.0,19.0,21.0,7.0,1.0,3311.0,5.0,63.0,2.0,253.0,0.0
39.0,19,86571.0,7370.0,,6.0,2.0,0.0,4.0,4.0,0.0,3.0,1350.0,18.0,0.0,1.0,561.0,2.0
33.0,12,30053.0,2254.0,7.0,8.0,29.0,7.0,19.0,14.0,7.0,1.0,1300.0,12.0,130.0,5.0,284.0,0.0
25.0,24,41504.0,3405.0,2.0,7.0,5.0,4.0,3.0,10.0,2.0,3.0,731.0,28.0,104.0,5.0,418.0,1.0
25.0,21,24342.0,2057.0,5.0,5.0,3.0,1.0,16.0,4.0,3.0,2.0,57.0,0.0,18.0,6.0,396.0,1.0
38.0,13,143355.0,12139.0,1.0,4.0,12.0,3.0,6.0,7.0,2.0,3.0,330.0,29.0,298.0,6.0,915.0,2.0
45.0,13,135445.0,11415.0,5.0,4.0,17.0,3.0,19.0,19.0,4.0,2.0,654.0,0.0,222.0,2.0,411.0,1.0
45.0,26,29944.0,2787.0,8.0,4.0,4.0,1.0,11.0,1.0,3.0,3.0,1337.0,23.0,22.0,3.0,386.0,2.0
50.0,12,20203.0,1722.0,,5.0,5.0,0.0,6.0,4.0,4.0,3.0,318.0,28.0,0.0,5.0,382.0,0.0
32.0,24,49768.0,4045.0,7.0,5.0,18.0,6.0,10.0,4.0,11.0,2.0,1428.0,14.0,225.0,3.0,105.0,0.0
24.0,12,19669.0,1880.0,8.0,8.0,30.0,5.0,22.0,17.0,6.0,1.0,4312.0,6.0,69.0,3.0,253.0,1.0
41.0,18,53698.0,4293.0,7.0,5.0,29.0,5.0,23.0,25.0,12.0,1.0,3436.0,12.0,143.0,2.0,321.0,1.0
